type,game_id,team_home,team_away,schedule_week,schedule_season,state_of_game,game_url,home_score,away_score
reg,2009112210,DEN,SD,11,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112210/2009112210_gtd.json,3,32
reg,2009112212,OAK,CIN,11,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112212/2009112212_gtd.json,20,17
reg,2009112211,NE,NYJ,11,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112211/2009112211_gtd.json,31,14
reg,2009112213,CHI,PHI,11,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112213/2009112213_gtd.json,20,24
reg,2009112300,HOU,TEN,11,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112300/2009112300_gtd.json,17,20
reg,2009112600,DET,GB,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112600/2009112600_gtd.json,12,34
reg,2009112601,DAL,OAK,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112601/2009112601_gtd.json,24,7
reg,2009112602,DEN,NYG,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112602/2009112602_gtd.json,26,6
reg,2009112901,BUF,MIA,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112901/2009112901_gtd.json,31,14
reg,2009112900,ATL,TB,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112900/2009112900_gtd.json,20,17
reg,2009112902,CIN,CLE,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112902/2009112902_gtd.json,16,7
reg,2009112907,STL,SEA,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112907/2009112907_gtd.json,17,27
reg,2009112903,HOU,IND,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112903/2009112903_gtd.json,27,35
reg,2009112905,NYJ,CAR,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112905/2009112905_gtd.json,17,6
reg,2009112906,PHI,WAS,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112906/2009112906_gtd.json,27,24
reg,2009112910,SF,JAC,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112910/2009112910_gtd.json,20,3
reg,2009112909,SD,KC,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112909/2009112909_gtd.json,43,14
reg,2009112908,TEN,ARI,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112908/2009112908_gtd.json,20,17
reg,2009112904,MIN,CHI,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112904/2009112904_gtd.json,36,10
reg,2009112911,BAL,PIT,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009112911/2009112911_gtd.json,20,17
reg,2009113000,NO,NE,12,2009,POST,http://www.nfl.com/liveupdate/game-center/2009113000/2009113000_gtd.json,38,17
reg,2009120300,BUF,NYJ,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120300/2009120300_gtd.json,13,19
reg,2009120600,ATL,PHI,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120600/2009120600_gtd.json,7,34
reg,2009120613,MIA,NE,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120613/2009120613_gtd.json,22,21
reg,2009120608,WAS,NO,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120608/2009120608_gtd.json,30,33
reg,2009120607,PIT,OAK,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120607/2009120607_gtd.json,24,27
reg,2009120606,KC,DEN,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120606/2009120606_gtd.json,13,44
reg,2009120601,CAR,TB,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120601/2009120601_gtd.json,16,6
reg,2009120602,CHI,STL,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120602/2009120602_gtd.json,17,9
reg,2009120603,CIN,DET,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120603/2009120603_gtd.json,23,13
reg,2009120604,IND,TEN,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120604/2009120604_gtd.json,27,17
reg,2009120605,JAC,HOU,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120605/2009120605_gtd.json,23,18
reg,2009120609,CLE,SD,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120609/2009120609_gtd.json,23,30
reg,2009120612,SEA,SF,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120612/2009120612_gtd.json,20,17
reg,2009120611,NYG,DAL,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120611/2009120611_gtd.json,31,24
reg,2009120610,ARI,MIN,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120610/2009120610_gtd.json,30,17
reg,2009120700,GB,BAL,13,2009,POST,http://www.nfl.com/liveupdate/game-center/2009120700/2009120700_gtd.json,27,14
reg,2009121000,CLE,PIT,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121000/2009121000_gtd.json,13,6
reg,2009121303,HOU,SEA,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121303/2009121303_gtd.json,34,7
reg,2009121306,KC,BUF,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121306/2009121306_gtd.json,10,16
reg,2009121307,MIN,CIN,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121307/2009121307_gtd.json,30,10
reg,2009121308,NE,CAR,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121308/2009121308_gtd.json,20,10
reg,2009121309,TB,NYJ,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121309/2009121309_gtd.json,3,26
reg,2009121304,IND,DEN,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121304/2009121304_gtd.json,28,16
reg,2009121305,JAC,MIA,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121305/2009121305_gtd.json,10,14
reg,2009121302,CHI,GB,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121302/2009121302_gtd.json,14,21
reg,2009121301,BAL,DET,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121301/2009121301_gtd.json,48,3
reg,2009121300,ATL,NO,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121300/2009121300_gtd.json,23,26
reg,2009121310,TEN,STL,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121310/2009121310_gtd.json,47,7
reg,2009121311,OAK,WAS,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121311/2009121311_gtd.json,13,34
reg,2009121312,DAL,SD,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121312/2009121312_gtd.json,17,20
reg,2009121313,NYG,PHI,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121313/2009121313_gtd.json,38,45
reg,2009121400,SF,ARI,14,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121400/2009121400_gtd.json,24,9
reg,2009121700,JAC,IND,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121700/2009121700_gtd.json,31,35
reg,2009121900,NO,DAL,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009121900/2009121900_gtd.json,17,24
reg,2009122007,STL,HOU,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122007/2009122007_gtd.json,13,16
reg,2009122003,KC,CLE,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122003/2009122003_gtd.json,34,41
reg,2009122004,NYJ,ATL,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122004/2009122004_gtd.json,7,10
reg,2009122001,BUF,NE,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122001/2009122001_gtd.json,10,17
reg,2009122008,TEN,MIA,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122008/2009122008_gtd.json,27,24
reg,2009122002,DET,ARI,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122002/2009122002_gtd.json,24,31
reg,2009122009,DEN,OAK,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122009/2009122009_gtd.json,19,20
reg,2009122010,SD,CIN,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122010/2009122010_gtd.json,27,24
reg,2009122006,PIT,GB,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122006/2009122006_gtd.json,37,36
reg,2009122000,BAL,CHI,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122000/2009122000_gtd.json,31,7
reg,2009122005,PHI,SF,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122005/2009122005_gtd.json,27,13
reg,2009122011,SEA,TB,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122011/2009122011_gtd.json,7,24
reg,2009122012,CAR,MIN,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122012/2009122012_gtd.json,26,7
reg,2009122100,WAS,NYG,15,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122100/2009122100_gtd.json,12,45
reg,2009122500,TEN,SD,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122500/2009122500_gtd.json,17,42
reg,2009122700,ATL,BUF,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122700/2009122700_gtd.json,31,3
reg,2009122709,PIT,BAL,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122709/2009122709_gtd.json,23,20
reg,2009122707,NO,TB,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122707/2009122707_gtd.json,17,20
reg,2009122706,NE,JAC,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122706/2009122706_gtd.json,35,7
reg,2009122705,NYG,CAR,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122705/2009122705_gtd.json,9,41
reg,2009122704,MIA,HOU,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122704/2009122704_gtd.json,20,27
reg,2009122701,CIN,KC,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122701/2009122701_gtd.json,17,10
reg,2009122702,CLE,OAK,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122702/2009122702_gtd.json,23,9
reg,2009122703,GB,SEA,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122703/2009122703_gtd.json,48,10
reg,2009122710,ARI,STL,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122710/2009122710_gtd.json,31,10
reg,2009122711,SF,DET,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122711/2009122711_gtd.json,20,6
reg,2009122708,PHI,DEN,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122708/2009122708_gtd.json,30,27
reg,2009122712,IND,NYJ,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122712/2009122712_gtd.json,15,29
reg,2009122713,WAS,DAL,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122713/2009122713_gtd.json,0,17
reg,2009122800,CHI,MIN,16,2009,POST,http://www.nfl.com/liveupdate/game-center/2009122800/2009122800_gtd.json,36,30
reg,2010010300,BUF,IND,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010300/2010010300_gtd.json,30,7
reg,2010010301,CAR,NO,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010301/2010010301_gtd.json,23,10
reg,2010010310,TB,ATL,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010310/2010010310_gtd.json,10,20
reg,2010010309,STL,SF,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010309/2010010309_gtd.json,6,28
reg,2010010307,MIN,NYG,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010307/2010010307_gtd.json,44,7
reg,2010010306,MIA,PIT,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010306/2010010306_gtd.json,24,30
reg,2010010305,HOU,NE,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010305/2010010305_gtd.json,34,27
reg,2010010304,DET,CHI,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010304/2010010304_gtd.json,23,37
reg,2010010302,CLE,JAC,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010302/2010010302_gtd.json,23,17
reg,2010010312,DEN,KC,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010312/2010010312_gtd.json,24,44
reg,2010010311,ARI,GB,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010311/2010010311_gtd.json,7,33
reg,2010010314,SD,WAS,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010314/2010010314_gtd.json,23,20
reg,2010010313,OAK,BAL,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010313/2010010313_gtd.json,13,21
reg,2010010303,DAL,PHI,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010303/2010010303_gtd.json,24,0
reg,2010010315,SEA,TEN,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010315/2010010315_gtd.json,13,17
reg,2010010308,NYJ,CIN,17,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010308/2010010308_gtd.json,37,0
post,2010010901,CIN,NYJ,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010901/2010010901_gtd.json,14,24
post,2010010900,DAL,PHI,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010010900/2010010900_gtd.json,34,14
post,2010011001,NE,BAL,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011001/2010011001_gtd.json,14,33
post,2010011000,ARI,GB,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011000/2010011000_gtd.json,51,45
post,2010011601,NO,ARI,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011601/2010011601_gtd.json,45,14
post,2010011600,IND,BAL,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011600/2010011600_gtd.json,20,3
post,2010011700,MIN,DAL,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011700/2010011700_gtd.json,34,3
post,2010011701,SD,NYJ,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010011701/2010011701_gtd.json,14,17
post,2010012400,IND,NYJ,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010012400/2010012400_gtd.json,30,17
post,2010012401,NO,MIN,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010012401/2010012401_gtd.json,31,28
post,2010013100,APR,NPR,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010013100/2010013100_gtd.json,41,34
post,2010020700,IND,NO,18,2009,POST,http://www.nfl.com/liveupdate/game-center/2010020700/2010020700_gtd.json,17,31
pre,2010080851,CIN,DAL,0,2010,POST,http://www.nfl.com/liveupdate/game-center/2010080851/2010080851_gtd.json,7,16
pre,2010081252,NE,NO,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081252/2010081252_gtd.json,27,24
pre,2010081251,BAL,CAR,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081251/2010081251_gtd.json,17,12
pre,2010081253,DAL,OAK,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081253/2010081253_gtd.json,9,17
pre,2010081351,WAS,BUF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081351/2010081351_gtd.json,42,17
pre,2010081352,PHI,JAC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081352/2010081352_gtd.json,28,27
pre,2010081353,ATL,KC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081353/2010081353_gtd.json,20,10
pre,2010081451,MIA,TB,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081451/2010081451_gtd.json,10,7
pre,2010081452,PIT,DET,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081452/2010081452_gtd.json,23,7
pre,2010081453,GB,CLE,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081453/2010081453_gtd.json,24,27
pre,2010081454,ARI,HOU,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081454/2010081454_gtd.json,19,16
pre,2010081455,STL,MIN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081455/2010081455_gtd.json,7,28
pre,2010081456,SD,CHI,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081456/2010081456_gtd.json,25,10
pre,2010081457,SEA,TEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081457/2010081457_gtd.json,20,18
pre,2010081551,IND,SF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081551/2010081551_gtd.json,17,37
pre,2010081552,CIN,DEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081552/2010081552_gtd.json,33,24
pre,2010081651,NYJ,NYG,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081651/2010081651_gtd.json,16,31
pre,2010081952,BUF,IND,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081952/2010081952_gtd.json,34,21
pre,2010081951,ATL,NE,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081951/2010081951_gtd.json,10,28
pre,2010082051,CIN,PHI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082051/2010082051_gtd.json,22,9
pre,2010082151,WAS,BAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082151/2010082151_gtd.json,3,23
pre,2010082152,NYG,PIT,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082152/2010082152_gtd.json,17,24
pre,2010082154,JAC,MIA,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082154/2010082154_gtd.json,26,27
pre,2010082153,TB,KC,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082153/2010082153_gtd.json,20,15
pre,2010082155,CLE,STL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082155/2010082155_gtd.json,17,19
pre,2010082156,NO,HOU,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082156/2010082156_gtd.json,38,20
pre,2010082157,CAR,NYJ,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082157/2010082157_gtd.json,3,9
pre,2010082158,CHI,OAK,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082158/2010082158_gtd.json,17,32
pre,2010082159,SD,DAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082159/2010082159_gtd.json,14,16
pre,2010082160,DEN,DET,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082160/2010082160_gtd.json,20,25
pre,2010082161,SEA,GB,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082161/2010082161_gtd.json,24,27
pre,2010082251,SF,MIN,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082251/2010082251_gtd.json,15,10
pre,2010082351,TEN,ARI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082351/2010082351_gtd.json,24,10
pre,2010082652,NE,STL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082652/2010082652_gtd.json,35,36
pre,2010082651,GB,IND,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082651/2010082651_gtd.json,59,24
pre,2010082752,MIA,ATL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082752/2010082752_gtd.json,6,16
pre,2010082753,NYJ,WAS,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082753/2010082753_gtd.json,11,16
pre,2010082751,NO,SD,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082751/2010082751_gtd.json,36,21
pre,2010082754,KC,PHI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082754/2010082754_gtd.json,17,20
pre,2010082852,DET,CLE,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082852/2010082852_gtd.json,35,27
pre,2010082853,BUF,CIN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082853/2010082853_gtd.json,35,20
pre,2010082855,BAL,NYG,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082855/2010082855_gtd.json,24,10
pre,2010082854,TB,JAC,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082854/2010082854_gtd.json,13,19
pre,2010082856,MIN,SEA,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082856/2010082856_gtd.json,24,13
pre,2010082857,CAR,TEN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082857/2010082857_gtd.json,15,7
pre,2010082851,HOU,DAL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082851/2010082851_gtd.json,23,7
pre,2010082858,CHI,ARI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082858/2010082858_gtd.json,9,14
pre,2010082859,OAK,SF,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082859/2010082859_gtd.json,24,28
pre,2010082951,DEN,PIT,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082951/2010082951_gtd.json,34,17
pre,2010090251,DET,BUF,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090251/2010090251_gtd.json,28,23
pre,2010090252,IND,CIN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090252/2010090252_gtd.json,28,30
pre,2010090253,NYG,NE,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090253/2010090253_gtd.json,20,17
pre,2010090254,JAC,ATL,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090254/2010090254_gtd.json,13,9
pre,2010090255,PIT,CAR,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090255/2010090255_gtd.json,19,3
pre,2010090256,PHI,NYJ,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090256/2010090256_gtd.json,17,21
pre,2010090257,STL,BAL,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090257/2010090257_gtd.json,27,21
pre,2010090258,CLE,CHI,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090258/2010090258_gtd.json,13,10
pre,2010090263,HOU,TB,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090263/2010090263_gtd.json,17,24
pre,2010090262,TEN,NO,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090262/2010090262_gtd.json,27,24
pre,2010090259,MIN,DEN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090259/2010090259_gtd.json,31,24
pre,2010090260,KC,GB,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090260/2010090260_gtd.json,17,13
pre,2010090261,DAL,MIA,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090261/2010090261_gtd.json,27,25
